@RELATION knnmodelTrainings_DB20
@ATTRIBUTE features1 NUMERIC
@ATTRIBUTE features2 NUMERIC
@ATTRIBUTE features3 NUMERIC
@ATTRIBUTE features4 NUMERIC
@ATTRIBUTE features5 NUMERIC
@ATTRIBUTE features6 NUMERIC
@ATTRIBUTE features7 NUMERIC
@ATTRIBUTE features8 NUMERIC
@ATTRIBUTE features9 NUMERIC
@ATTRIBUTE features10 NUMERIC
@ATTRIBUTE features11 NUMERIC
@ATTRIBUTE features12 NUMERIC
@ATTRIBUTE features13 NUMERIC
@ATTRIBUTE features14 NUMERIC
@ATTRIBUTE features15 NUMERIC
@ATTRIBUTE features16 NUMERIC
@ATTRIBUTE features17 NUMERIC
@ATTRIBUTE features18 NUMERIC
@ATTRIBUTE features19 NUMERIC
@ATTRIBUTE features20 NUMERIC
@ATTRIBUTE features21 NUMERIC
@ATTRIBUTE features22 NUMERIC
@ATTRIBUTE features23 NUMERIC
@ATTRIBUTE features24 NUMERIC
@ATTRIBUTE features25 NUMERIC
@ATTRIBUTE features26 NUMERIC
@ATTRIBUTE features27 NUMERIC
@ATTRIBUTE features28 NUMERIC
@ATTRIBUTE features29 NUMERIC
@ATTRIBUTE features30 NUMERIC
@ATTRIBUTE features31 NUMERIC
@ATTRIBUTE features32 NUMERIC
@ATTRIBUTE features33 NUMERIC
@ATTRIBUTE features34 NUMERIC
@ATTRIBUTE features35 NUMERIC
@ATTRIBUTE features36 NUMERIC
@ATTRIBUTE features37 NUMERIC
@ATTRIBUTE features38 NUMERIC
@ATTRIBUTE features39 NUMERIC
@ATTRIBUTE features40 NUMERIC
@ATTRIBUTE features41 NUMERIC
@ATTRIBUTE features42 NUMERIC
@ATTRIBUTE features43 NUMERIC
@ATTRIBUTE features44 NUMERIC
@ATTRIBUTE features45 NUMERIC
@ATTRIBUTE features46 NUMERIC
@ATTRIBUTE features47 NUMERIC
@ATTRIBUTE features48 NUMERIC
@ATTRIBUTE features49 NUMERIC
@ATTRIBUTE features50 NUMERIC
@ATTRIBUTE features51 NUMERIC
@ATTRIBUTE features52 NUMERIC
@ATTRIBUTE features53 NUMERIC
@ATTRIBUTE features54 NUMERIC
@ATTRIBUTE features55 NUMERIC
@ATTRIBUTE features56 NUMERIC
@ATTRIBUTE features57 NUMERIC
@ATTRIBUTE features58 NUMERIC
@ATTRIBUTE features59 NUMERIC
@ATTRIBUTE features60 NUMERIC
@ATTRIBUTE features61 NUMERIC
@ATTRIBUTE features62 NUMERIC
@ATTRIBUTE features63 NUMERIC
@ATTRIBUTE features64 NUMERIC
@ATTRIBUTE features65 NUMERIC
@ATTRIBUTE features66 NUMERIC
@ATTRIBUTE features67 NUMERIC
@ATTRIBUTE features68 NUMERIC
@ATTRIBUTE class {Calling,Environment,Silence,Shuffling}

@DATA
0.012653,0.062699,2.604766,0.106671,0.185965,0.037689,0.027491,0.002204,-26.075366,2.073413,0.278665,0.519488,0.297215,0.062062,0.034599,0.174817,0.070458,0.026229,-0.001456,-0.018267,0.018846,0.000669,0.000149,0.123920,0.000682,0.051742,0.000429,0.203768,0.000062,0.000213,0.000702,0.005005,0.000161,0.071935,0.008460,0.039742,0.260424,0.018597,0.022967,0.020343,0.020047,0.000903,0.820070,0.202681,0.177623,0.139607,0.153788,0.149968,0.146909,0.133675,0.141332,0.123903,0.153633,0.117271,0.130711,0.000571,0.000161,0.097347,0.000983,0.040290,0.000550,0.093662,0.000057,0.000201,0.000679,0.004364,0.000150,0.021748,Silence
0.010181,0.075572,2.695502,0.104612,0.187183,0.033227,0.029272,0.002223,-25.606910,2.304566,0.197528,0.325843,0.284330,0.172101,-0.003874,0.117412,0.091805,0.067104,0.005792,-0.000223,0.046483,0.000847,0.000221,0.111329,0.000693,0.036366,0.000375,0.260119,0.000110,0.000330,0.000880,0.005293,0.000212,0.082267,0.005234,0.034326,0.217520,0.017493,0.022799,0.017202,0.019820,0.001221,0.856034,0.196454,0.129315,0.158346,0.141498,0.152190,0.127057,0.124307,0.145520,0.122994,0.146996,0.160380,0.131287,0.000753,0.000244,0.069499,0.000626,0.034475,0.000416,0.114556,0.000117,0.000381,0.000641,0.005342,0.000193,0.023180,Silence
0.010565,0.088967,2.650237,0.111658,0.195413,0.037819,0.023476,0.002407,-25.468171,2.145806,0.361111,0.455503,0.244803,0.135499,0.028315,0.137312,0.079812,0.083664,0.063626,0.047075,0.015142,0.000831,0.000171,0.166180,0.000655,0.039610,0.000463,0.194931,0.000089,0.000222,0.001005,0.005709,0.000182,0.076649,0.008018,0.046500,0.268443,0.019102,0.023247,0.022524,0.016730,0.001330,1.024265,0.219991,0.130911,0.123816,0.139371,0.103220,0.140653,0.105691,0.119157,0.098002,0.109517,0.109112,0.104831,0.000855,0.000197,0.098795,0.000718,0.034190,0.000439,0.102262,0.000097,0.000210,0.000875,0.005533,0.000166,0.019942,Silence
0.013000,0.081903,2.707160,0.112966,0.190504,0.048615,0.024804,0.002475,-25.358402,1.968475,0.079544,0.578812,0.319393,-0.019883,0.085591,0.266355,0.108501,0.050001,0.036569,0.092095,0.066021,0.000792,0.000290,0.118157,0.000659,0.034137,0.000336,0.254643,0.000097,0.000292,0.000892,0.006954,0.000225,0.083089,0.007591,0.052109,0.221765,0.017815,0.021796,0.028798,0.016977,0.001246,0.878501,0.274834,0.230167,0.185091,0.199538,0.207220,0.167826,0.192926,0.132185,0.168118,0.136742,0.161281,0.111846,0.000595,0.000367,0.086866,0.000606,0.031157,0.000260,0.118446,0.000084,0.000245,0.000764,0.007120,0.000187,0.021768,Silence
0.013347,0.064424,2.652803,0.113800,0.194309,0.046623,0.025688,0.003501,-25.583516,2.036811,0.175748,0.548463,0.257979,0.044633,0.101554,0.190502,0.037357,0.050211,0.120622,0.060550,-0.019030,0.001062,0.000223,0.118948,0.000937,0.051867,0.000772,0.197209,0.000090,0.000255,0.001067,0.007932,0.000261,0.070644,0.009193,0.037613,0.234528,0.019199,0.022876,0.030623,0.020334,0.002838,0.791510,0.232906,0.174856,0.135240,0.148890,0.109964,0.115497,0.126237,0.132571,0.130035,0.124811,0.132454,0.117618,0.001173,0.000244,0.083296,0.001014,0.033667,0.000869,0.100631,0.000090,0.000226,0.001013,0.008679,0.000278,0.018610,Silence
0.010203,0.097950,2.741727,0.122862,0.206750,0.050239,0.023860,0.003358,-24.650673,2.230917,0.318629,0.471020,0.234357,0.142575,0.108894,0.183676,0.088634,0.052414,0.068614,0.080549,0.034511,0.001071,0.000279,0.136318,0.000729,0.031862,0.000485,0.237426,0.000095,0.000348,0.002274,0.009406,0.000233,0.080087,0.005179,0.033378,0.168369,0.015207,0.017137,0.018983,0.013886,0.001142,0.717510,0.163110,0.108481,0.098139,0.088046,0.102611,0.100135,0.089701,0.087303,0.076557,0.068890,0.074462,0.089993,0.000770,0.000144,0.076682,0.000474,0.024788,0.000327,0.089069,0.000065,0.000294,0.000895,0.005649,0.000173,0.015945,Silence
0.013988,0.058522,2.661633,0.110323,0.188810,0.046316,0.033750,0.002495,-26.014022,2.106634,0.322932,0.501880,0.266412,0.114448,0.045060,0.132740,0.064526,0.033791,0.036634,0.055884,0.080115,0.000823,0.000181,0.115286,0.000721,0.053104,0.000491,0.205097,0.000090,0.000298,0.000887,0.005529,0.000186,0.073635,0.009360,0.035896,0.310222,0.020480,0.020963,0.035580,0.025807,0.001391,0.687087,0.202002,0.146194,0.162966,0.116050,0.140576,0.123888,0.143807,0.133927,0.136983,0.123482,0.113407,0.119904,0.000826,0.000210,0.081568,0.000828,0.044425,0.000475,0.125977,0.000110,0.000398,0.000911,0.005306,0.000190,0.024351,Silence
0.013245,0.080901,2.687154,0.120144,0.200240,0.053506,0.025643,0.002979,-25.039115,2.079281,0.105630,0.573176,0.325673,0.037039,0.072704,0.203171,0.071083,0.055501,0.036533,0.083803,0.059897,0.000955,0.000256,0.156377,0.000875,0.037711,0.000540,0.200607,0.000114,0.000399,0.001291,0.008568,0.000265,0.077953,0.008025,0.053752,0.214931,0.018096,0.022010,0.029712,0.021432,0.001914,0.989991,0.247677,0.194410,0.158297,0.162541,0.145556,0.147511,0.130749,0.123412,0.133058,0.121142,0.137779,0.093173,0.000839,0.000269,0.094343,0.000729,0.033623,0.000502,0.107595,0.000098,0.000339,0.001175,0.008995,0.000229,0.019973,Silence
0.011930,0.112677,2.697593,0.108207,0.191595,0.036767,0.033065,0.002611,-24.885458,2.139973,0.034615,0.557356,0.198086,-0.051822,0.119094,0.245921,0.132737,0.078188,0.067387,0.069173,0.003136,0.000871,0.000384,0.081038,0.000575,0.061514,0.000491,0.210180,0.000104,0.000248,0.001257,0.006511,0.000274,0.072354,0.008655,0.066344,0.269610,0.022392,0.026312,0.027726,0.022943,0.002364,0.810785,0.212177,0.195940,0.165012,0.182148,0.167910,0.161632,0.180060,0.127761,0.168819,0.165410,0.138015,0.158830,0.000967,0.000453,0.092441,0.000636,0.046979,0.000401,0.129621,0.000118,0.000304,0.001615,0.007931,0.000250,0.026983,Silence
0.010577,0.093013,2.701805,0.113133,0.197283,0.034596,0.023692,0.002276,-25.438815,2.002447,0.220094,0.525708,0.181432,0.143006,0.134103,0.155178,0.122140,0.077792,0.025765,0.066507,0.064718,0.000646,0.000133,0.135873,0.000364,0.040019,0.000343,0.225804,0.000067,0.000197,0.000798,0.006028,0.000131,0.082491,0.006522,0.043604,0.187057,0.014832,0.017757,0.015472,0.016154,0.000823,0.766227,0.226793,0.128156,0.143456,0.108462,0.135302,0.131274,0.160412,0.099550,0.113422,0.107786,0.100809,0.075724,0.000652,0.000120,0.090983,0.000301,0.031560,0.000331,0.106741,0.000059,0.000205,0.000757,0.006198,0.000086,0.021179,Silence
0.011281,0.074462,2.614225,0.110171,0.193834,0.035108,0.027518,0.002308,-25.776525,2.073135,0.296078,0.482255,0.275542,0.140237,0.089551,0.166289,0.065656,0.059160,0.052294,0.069307,0.055124,0.000720,0.000118,0.153884,0.000487,0.045969,0.000392,0.189986,0.000061,0.000233,0.000859,0.005238,0.000157,0.075804,0.008157,0.037591,0.310137,0.020523,0.025423,0.016997,0.021575,0.001104,1.088352,0.265422,0.143201,0.120117,0.133682,0.117255,0.110253,0.131378,0.131256,0.122153,0.104945,0.082885,0.117989,0.000762,0.000100,0.111189,0.000481,0.035586,0.000444,0.106707,0.000052,0.000244,0.000975,0.006349,0.000137,0.021978,Silence
0.011701,0.087252,2.710635,0.108674,0.190598,0.040894,0.025051,0.002690,-25.387811,2.085183,0.163934,0.571128,0.354021,0.048645,0.079412,0.238803,0.047587,0.043094,0.073809,0.065036,0.067323,0.000894,0.000190,0.168382,0.000581,0.040431,0.000518,0.185831,0.000080,0.000262,0.000797,0.007937,0.000211,0.075042,0.007017,0.057157,0.196796,0.021096,0.025378,0.027189,0.017757,0.001330,0.906113,0.184675,0.202579,0.169495,0.167220,0.170915,0.164007,0.180075,0.101062,0.150839,0.116937,0.134206,0.129367,0.000922,0.000231,0.100977,0.000511,0.030695,0.000619,0.098651,0.000078,0.000271,0.000801,0.010233,0.000245,0.018880,Silence
0.012205,0.008971,2.643546,0.104996,0.187281,0.041779,0.023612,0.003342,-29.825563,2.453726,0.409468,0.506464,0.164706,0.241429,0.086211,0.177298,0.088152,0.105890,0.120694,-0.025356,0.063196,0.001220,0.000158,0.143161,0.000652,0.036098,0.000528,0.219482,0.000094,0.000284,0.001609,0.009078,0.000189,0.078319,0.008241,0.016225,0.274906,0.022664,0.028049,0.037548,0.015956,0.001487,1.202781,0.207060,0.170238,0.153086,0.171374,0.161338,0.141374,0.147548,0.134384,0.130791,0.132738,0.139059,0.110019,0.001155,0.000144,0.097810,0.000597,0.033919,0.000551,0.115575,0.000087,0.000190,0.001505,0.008161,0.000139,0.024166,Shuffling
0.014111,0.037454,2.734656,0.108228,0.182007,0.074264,0.028301,0.004371,-26.994849,2.450207,0.556709,0.376037,0.161066,0.256443,0.073732,0.211793,0.090017,0.103382,0.139240,-0.007184,0.106829,0.001185,0.000239,0.149685,0.001441,0.028351,0.000554,0.228524,0.000094,0.000480,0.001732,0.011130,0.000218,0.079645,0.011711,0.031702,0.225649,0.026644,0.025681,0.080958,0.012151,0.003366,1.285773,0.221618,0.227580,0.181427,0.182959,0.151456,0.141054,0.165912,0.138723,0.135895,0.126307,0.125743,0.121547,0.001271,0.000352,0.098577,0.002264,0.027188,0.000657,0.084418,0.000119,0.000609,0.001502,0.012015,0.000256,0.015340,Shuffling
0.005903,0.017824,2.687188,0.091100,0.179611,0.023528,0.038214,0.002717,-29.218179,2.515171,0.515809,0.454842,0.197996,0.243327,0.096658,0.172598,0.104259,0.160738,0.132789,0.035158,0.084455,0.000758,0.000120,0.122047,0.000678,0.040134,0.000403,0.229787,0.000060,0.000228,0.001222,0.010935,0.000180,0.080524,0.004831,0.023200,0.305009,0.026653,0.032840,0.018562,0.028238,0.001227,1.552483,0.255916,0.270928,0.146025,0.151442,0.114519,0.124405,0.113459,0.095678,0.116843,0.109236,0.116941,0.143889,0.000841,0.000164,0.090371,0.001179,0.039465,0.000365,0.120335,0.000068,0.000251,0.001932,0.012747,0.000279,0.025450,Shuffling
0.006497,0.026530,2.705672,0.097554,0.188533,0.028360,0.031072,0.003391,-27.539498,2.672027,0.529058,0.522589,0.207531,0.237945,0.093224,0.137640,0.045801,0.029171,0.075089,-0.040707,0.036158,0.001638,0.000176,0.149861,0.001100,0.036945,0.000934,0.203602,0.000074,0.000343,0.002240,0.011957,0.000197,0.078654,0.005264,0.021603,0.171153,0.027268,0.031686,0.024203,0.022929,0.002238,1.503215,0.219110,0.212679,0.132385,0.138711,0.144256,0.151724,0.103354,0.107893,0.129794,0.149798,0.138896,0.121078,0.001848,0.000200,0.109019,0.001382,0.034586,0.001401,0.119253,0.000066,0.000435,0.002418,0.014922,0.000241,0.024135,Shuffling
0.009556,0.030403,2.681572,0.107039,0.191942,0.034203,0.027503,0.002575,-27.019951,2.364457,0.325445,0.403953,0.173870,0.138711,0.027751,0.134308,0.054056,0.038241,0.010996,0.019216,0.079674,0.001063,0.000183,0.118705,0.000841,0.038821,0.000491,0.243517,0.000081,0.000356,0.001012,0.005571,0.000196,0.081568,0.006080,0.021499,0.195633,0.021120,0.025646,0.019713,0.022009,0.001426,1.067148,0.174706,0.156486,0.141913,0.140054,0.147911,0.138057,0.170705,0.137740,0.130128,0.127013,0.110616,0.118778,0.001105,0.000201,0.067588,0.000746,0.030209,0.000461,0.122322,0.000077,0.000429,0.001025,0.004849,0.000195,0.023573,Shuffling
0.014425,0.064977,2.720992,0.117446,0.191996,0.064676,0.027373,0.003301,-25.719739,2.370199,0.526383,0.359926,0.121191,0.173160,0.066848,0.143672,0.043758,0.057891,0.112110,-0.014454,0.054656,0.001139,0.000203,0.164262,0.000824,0.033843,0.000631,0.207197,0.000073,0.000440,0.001513,0.007229,0.000194,0.081397,0.012886,0.036741,0.171909,0.017706,0.021105,0.075187,0.018749,0.002958,0.827319,0.229373,0.207750,0.104370,0.129173,0.134540,0.139349,0.149708,0.157198,0.149798,0.102333,0.162842,0.115694,0.001068,0.000198,0.114676,0.000962,0.034385,0.000480,0.115215,0.000089,0.000523,0.001529,0.008863,0.000170,0.020808,Shuffling
0.011860,0.026684,2.688745,0.109226,0.182866,0.058029,0.022501,0.002586,-27.771642,2.350268,0.492133,0.434497,0.165590,0.126049,0.142321,0.213099,0.053955,0.098908,0.111643,-0.011234,0.053464,0.001005,0.000142,0.138383,0.000549,0.033700,0.000425,0.236798,0.000068,0.000210,0.000928,0.007947,0.000185,0.080896,0.008140,0.034462,0.184270,0.023133,0.022629,0.053719,0.009511,0.000705,0.816443,0.245822,0.211118,0.182269,0.170053,0.119946,0.133233,0.173435,0.140151,0.122936,0.138970,0.116551,0.137423,0.000965,0.000101,0.086965,0.000488,0.028583,0.000387,0.101874,0.000055,0.000183,0.000722,0.007483,0.000161,0.018643,Shuffling
0.007191,0.031689,2.744148,0.101674,0.189323,0.026126,0.027371,0.002291,-27.749692,2.355271,0.157109,0.554298,0.326713,0.030534,0.068005,0.233179,0.043698,0.010970,0.047245,0.013670,0.052135,0.000834,0.000205,0.099201,0.000638,0.032927,0.000396,0.282917,0.000059,0.000288,0.000957,0.005538,0.000143,0.090224,0.004861,0.042537,0.209846,0.022095,0.028608,0.015441,0.023544,0.001151,1.234280,0.218443,0.179012,0.178948,0.171219,0.166744,0.151510,0.125630,0.119872,0.165888,0.159891,0.123819,0.108119,0.000834,0.000208,0.101557,0.000802,0.032779,0.000337,0.118169,0.000080,0.000470,0.000863,0.006191,0.000110,0.023094,Shuffling
0.007800,0.049834,2.730000,0.101736,0.178510,0.044580,0.032613,0.003047,-26.888619,2.373730,0.288245,0.373883,0.160941,0.152866,-0.016308,0.215598,0.106357,0.033748,0.078297,0.011742,0.073590,0.001036,0.000280,0.073767,0.001048,0.055498,0.000776,0.232754,0.000104,0.000359,0.001084,0.007384,0.000195,0.074438,0.005438,0.046749,0.215179,0.029639,0.030757,0.037309,0.030354,0.002460,0.904927,0.263729,0.166331,0.198862,0.190506,0.144151,0.111816,0.117155,0.134822,0.143456,0.133952,0.154283,0.125504,0.001079,0.000384,0.079283,0.001552,0.040752,0.000854,0.113552,0.000128,0.000432,0.001460,0.007602,0.000195,0.021298,Shuffling
0.008887,0.039238,2.600242,0.109114,0.199168,0.035708,0.029589,0.003032,-26.981639,2.317098,0.354328,0.555340,0.273846,0.187518,0.101002,0.123438,0.058110,0.030531,0.018195,0.055330,0.067962,0.001191,0.000159,0.118362,0.000902,0.050280,0.000484,0.203554,0.000079,0.000314,0.001637,0.008302,0.000200,0.071412,0.005675,0.035464,0.305656,0.025014,0.027428,0.026196,0.022259,0.001751,1.483961,0.243544,0.189701,0.150125,0.153591,0.128022,0.148018,0.114009,0.116487,0.114582,0.115457,0.113191,0.090354,0.001495,0.000163,0.090356,0.001073,0.036692,0.000481,0.108495,0.000081,0.000324,0.001963,0.007310,0.000206,0.022158,Shuffling
0.013052,0.015902,2.623607,0.099165,0.176138,0.034006,0.017048,0.002586,-28.692663,1.888572,-0.049131,0.700062,0.279168,0.069193,0.141824,0.152666,0.094538,0.041531,-0.029920,0.045433,0.003819,0.000577,0.000244,0.183633,0.000668,0.021326,0.000294,0.231957,0.000071,0.000267,0.000755,0.006166,0.000180,0.087578,0.007339,0.021759,0.251231,0.017866,0.019845,0.022461,0.012770,0.001685,0.724386,0.255846,0.162293,0.120212,0.142056,0.174395,0.191802,0.123823,0.166677,0.223412,0.135212,0.129282,0.087588,0.000694,0.000333,0.069211,0.000738,0.021336,0.000380,0.075272,0.000072,0.000404,0.000783,0.005428,0.000164,0.014822,Shuffling
0.007441,0.036720,2.640509,0.094198,0.185341,0.021164,0.024912,0.002420,-28.770323,2.299014,0.350384,0.536155,0.293126,0.229303,0.145031,0.192650,0.084319,0.069978,0.086352,0.137734,0.119423,0.000543,0.000068,0.166948,0.000273,0.027450,0.000209,0.228853,0.000045,0.000134,0.000483,0.010337,0.000078,0.084460,0.007099,0.056375,0.323334,0.025313,0.028166,0.014186,0.015688,0.000789,1.447924,0.443130,0.240296,0.105682,0.140255,0.185230,0.175169,0.120946,0.135036,0.128076,0.118114,0.140759,0.150367,0.000466,0.000050,0.101611,0.000212,0.035232,0.000210,0.118382,0.000045,0.000124,0.000404,0.010698,0.000086,0.020462,Shuffling
0.006352,0.007124,2.681799,0.104269,0.195672,0.036351,0.034977,0.004961,-29.583529,2.372315,0.252419,0.541489,0.274906,0.146564,0.078108,0.161112,0.061615,0.074647,0.064154,0.030251,0.083108,0.000938,0.000175,0.081830,0.000646,0.050408,0.000712,0.242773,0.000083,0.000426,0.001032,0.007110,0.000207,0.076403,0.005610,0.007465,0.224596,0.027660,0.032187,0.058313,0.026355,0.011903,1.935970,0.197902,0.172072,0.190211,0.142342,0.148449,0.131020,0.136733,0.101055,0.106871,0.123151,0.104366,0.103540,0.000910,0.000225,0.072415,0.000859,0.043920,0.001425,0.122447,0.000087,0.000712,0.000938,0.006174,0.000276,0.026283,Shuffling
0.015290,0.054616,2.635941,0.114594,0.193838,0.053427,0.028953,0.003095,-26.005229,2.200950,0.252784,0.388344,0.245650,0.159983,0.032271,0.169527,0.126066,0.074681,0.050907,0.037154,0.043949,0.000969,0.000246,0.111165,0.000682,0.040904,0.000608,0.237621,0.000102,0.000384,0.001133,0.008573,0.000243,0.076301,0.008827,0.037549,0.284863,0.017691,0.016449,0.044652,0.016434,0.002398,0.815540,0.180950,0.147109,0.153308,0.169004,0.113866,0.120258,0.109136,0.108573,0.133038,0.142567,0.138379,0.131087,0.000943,0.000342,0.072535,0.000621,0.034789,0.000658,0.107605,0.000094,0.000511,0.001154,0.009578,0.000226,0.022309,Shuffling
0.009692,0.043387,2.706391,0.108556,0.194011,0.044076,0.021420,0.004744,-25.841876,2.591489,0.318560,0.496412,0.117054,0.082744,0.136341,0.114839,0.035238,0.121003,0.070527,-0.002851,0.022662,0.002545,0.000317,0.125830,0.001414,0.029303,0.001120,0.238977,0.000147,0.000672,0.002786,0.014048,0.000367,0.079948,0.007348,0.026251,0.302811,0.020565,0.025027,0.026127,0.013398,0.002789,1.046568,0.289903,0.202595,0.168904,0.154873,0.132436,0.149090,0.163927,0.142012,0.154492,0.175267,0.146291,0.125603,0.002570,0.000294,0.092685,0.001530,0.029927,0.001070,0.118117,0.000126,0.000617,0.002598,0.012640,0.000404,0.023442,Shuffling
0.007856,0.023246,2.675520,0.101149,0.189794,0.029572,0.028999,0.002813,-27.802478,2.470723,0.386765,0.501372,0.242336,0.191736,0.133216,0.174473,0.083414,0.161556,0.109966,0.033323,0.073893,0.000931,0.000130,0.139590,0.000630,0.038440,0.000412,0.213493,0.000073,0.000269,0.001140,0.013173,0.000177,0.077341,0.006178,0.022355,0.246257,0.022485,0.027024,0.019643,0.021234,0.001192,1.146398,0.192266,0.143758,0.123153,0.151243,0.169747,0.157627,0.146922,0.132087,0.126626,0.139599,0.123558,0.120238,0.001032,0.000134,0.096532,0.000646,0.037757,0.000422,0.118935,0.000067,0.000245,0.001054,0.013776,0.000132,0.022882,Shuffling
