@RELATION knnmodelTrainings_b174
@ATTRIBUTE features1 NUMERIC
@ATTRIBUTE features2 NUMERIC
@ATTRIBUTE features3 NUMERIC
@ATTRIBUTE features4 NUMERIC
@ATTRIBUTE features5 NUMERIC
@ATTRIBUTE features6 NUMERIC
@ATTRIBUTE features7 NUMERIC
@ATTRIBUTE features8 NUMERIC
@ATTRIBUTE features9 NUMERIC
@ATTRIBUTE features10 NUMERIC
@ATTRIBUTE features11 NUMERIC
@ATTRIBUTE features12 NUMERIC
@ATTRIBUTE features13 NUMERIC
@ATTRIBUTE features14 NUMERIC
@ATTRIBUTE features15 NUMERIC
@ATTRIBUTE features16 NUMERIC
@ATTRIBUTE features17 NUMERIC
@ATTRIBUTE features18 NUMERIC
@ATTRIBUTE features19 NUMERIC
@ATTRIBUTE features20 NUMERIC
@ATTRIBUTE features21 NUMERIC
@ATTRIBUTE features22 NUMERIC
@ATTRIBUTE features23 NUMERIC
@ATTRIBUTE features24 NUMERIC
@ATTRIBUTE features25 NUMERIC
@ATTRIBUTE features26 NUMERIC
@ATTRIBUTE features27 NUMERIC
@ATTRIBUTE features28 NUMERIC
@ATTRIBUTE features29 NUMERIC
@ATTRIBUTE features30 NUMERIC
@ATTRIBUTE features31 NUMERIC
@ATTRIBUTE features32 NUMERIC
@ATTRIBUTE features33 NUMERIC
@ATTRIBUTE features34 NUMERIC
@ATTRIBUTE features35 NUMERIC
@ATTRIBUTE features36 NUMERIC
@ATTRIBUTE features37 NUMERIC
@ATTRIBUTE features38 NUMERIC
@ATTRIBUTE features39 NUMERIC
@ATTRIBUTE features40 NUMERIC
@ATTRIBUTE features41 NUMERIC
@ATTRIBUTE features42 NUMERIC
@ATTRIBUTE features43 NUMERIC
@ATTRIBUTE features44 NUMERIC
@ATTRIBUTE features45 NUMERIC
@ATTRIBUTE features46 NUMERIC
@ATTRIBUTE features47 NUMERIC
@ATTRIBUTE features48 NUMERIC
@ATTRIBUTE features49 NUMERIC
@ATTRIBUTE features50 NUMERIC
@ATTRIBUTE features51 NUMERIC
@ATTRIBUTE features52 NUMERIC
@ATTRIBUTE features53 NUMERIC
@ATTRIBUTE features54 NUMERIC
@ATTRIBUTE features55 NUMERIC
@ATTRIBUTE features56 NUMERIC
@ATTRIBUTE features57 NUMERIC
@ATTRIBUTE features58 NUMERIC
@ATTRIBUTE features59 NUMERIC
@ATTRIBUTE features60 NUMERIC
@ATTRIBUTE features61 NUMERIC
@ATTRIBUTE features62 NUMERIC
@ATTRIBUTE features63 NUMERIC
@ATTRIBUTE features64 NUMERIC
@ATTRIBUTE features65 NUMERIC
@ATTRIBUTE features66 NUMERIC
@ATTRIBUTE features67 NUMERIC
@ATTRIBUTE features68 NUMERIC
@ATTRIBUTE class {Calling,Environment,Silence,Shuffling}

@DATA
0.033888,0.036695,2.769355,0.117879,0.160882,0.304494,0.016016,0.045077,-26.562052,1.981677,0.828908,0.489022,0.171712,-0.020112,0.075066,0.085232,-0.034065,0.051978,-0.019733,0.017934,0.005241,0.006293,0.000864,0.071202,0.005081,0.034122,0.003631,0.212898,0.000351,0.001659,0.006159,0.017804,0.000795,0.065668,0.019896,0.057906,0.303389,0.025358,0.027168,0.228663,0.015786,0.045773,2.045352,0.392513,0.270995,0.218695,0.184146,0.202965,0.171901,0.146134,0.177211,0.193418,0.161690,0.135490,0.141598,0.007073,0.000994,0.057693,0.004784,0.024539,0.004438,0.125022,0.000303,0.001760,0.007172,0.014846,0.000901,0.029476,Shuffling
0.016251,0.042712,2.638865,0.116936,0.190670,0.072605,0.032039,0.004950,-28.856931,2.298413,0.629402,0.542764,0.213009,-0.043455,0.151583,0.126455,-0.045641,0.108573,-0.036071,0.013381,0.044028,0.001718,0.000232,0.061900,0.002310,0.066851,0.001721,0.197059,0.000151,0.000591,0.001623,0.012552,0.000341,0.066957,0.009119,0.117546,0.466899,0.020507,0.029238,0.043239,0.028760,0.003269,2.015051,0.216654,0.337576,0.166916,0.118372,0.183649,0.140430,0.162491,0.108792,0.201958,0.113441,0.139388,0.114370,0.001816,0.000190,0.053512,0.002246,0.052286,0.002843,0.142795,0.000095,0.000635,0.001142,0.012733,0.000248,0.027050,Shuffling
0.031436,0.037422,2.782960,0.113574,0.160327,0.231259,0.011223,0.027353,-24.888560,2.173329,0.728987,0.475180,0.182928,0.014184,0.181639,0.131140,-0.027348,-0.021042,-0.086445,0.056449,0.092284,0.005627,0.000756,0.075007,0.004957,0.052451,0.002808,0.166038,0.000319,0.001369,0.005923,0.020816,0.000605,0.054130,0.022878,0.023307,0.279533,0.025012,0.023411,0.243491,0.007146,0.053332,1.558855,0.417126,0.262892,0.234679,0.213842,0.215534,0.257461,0.143339,0.218497,0.139326,0.152555,0.180575,0.180059,0.006173,0.000817,0.058530,0.006709,0.030648,0.004714,0.088685,0.000432,0.001299,0.008311,0.020074,0.000731,0.019233,Shuffling
0.017253,0.014518,2.633024,0.116350,0.179505,0.105821,0.026785,0.007475,-29.042772,1.904847,0.584304,0.364208,0.166165,0.164885,0.107667,0.156758,0.047293,0.110078,0.034577,0.031701,0.064792,0.001402,0.000199,0.075045,0.001016,0.044397,0.000449,0.261158,0.000106,0.000344,0.001495,0.006194,0.000233,0.080212,0.014211,0.034536,0.268296,0.020373,0.026330,0.124207,0.017206,0.021206,1.240929,0.368260,0.198863,0.184568,0.121688,0.108978,0.089111,0.136699,0.088864,0.113224,0.151569,0.140724,0.138844,0.001943,0.000282,0.071674,0.001242,0.032716,0.000338,0.122019,0.000084,0.000320,0.001985,0.004750,0.000237,0.025189,Shuffling
0.009263,0.026180,2.567333,0.105248,0.190507,0.034291,0.042001,0.002132,-28.570407,2.250186,0.512791,0.457018,0.192658,0.175037,0.075579,0.035467,0.030002,0.107912,0.025459,0.044481,0.025898,0.000923,0.000145,0.100658,0.000617,0.046415,0.000499,0.239643,0.000076,0.000333,0.001131,0.005642,0.000213,0.078669,0.006080,0.029420,0.222127,0.020974,0.026685,0.019255,0.034863,0.001135,1.065414,0.184429,0.204367,0.189342,0.106816,0.122809,0.120653,0.124705,0.105753,0.118672,0.099825,0.102950,0.084618,0.000873,0.000118,0.087666,0.000460,0.041205,0.000327,0.108234,0.000070,0.000327,0.000901,0.003720,0.000212,0.023592,Shuffling
0.028811,0.001535,2.751719,0.129162,0.173102,0.258122,0.022440,0.036706,-30.938478,1.690747,0.604397,0.279412,0.144841,0.164248,0.160896,0.170636,0.098320,0.156312,-0.030776,0.114191,0.042201,0.000942,0.000376,0.063336,0.001457,0.029493,0.000740,0.282114,0.000208,0.000371,0.001546,0.009335,0.000501,0.082792,0.042326,0.002677,0.276249,0.043892,0.022553,0.452638,0.017909,0.094223,1.375572,0.382302,0.199144,0.247829,0.221919,0.164582,0.145015,0.119947,0.139508,0.161134,0.246675,0.143926,0.155822,0.000822,0.000541,0.073617,0.002505,0.028339,0.001187,0.135417,0.000275,0.000429,0.002424,0.011042,0.000669,0.033275,Shuffling
0.001717,0.243829,2.919521,0.065820,0.155266,0.005364,0.051233,0.000983,-27.447259,2.399393,0.556784,0.455360,0.181588,0.173470,0.151336,0.141769,0.063940,0.132282,0.080883,0.102474,0.037539,0.000159,0.000019,0.013825,0.000096,0.012146,0.000085,0.446421,0.000010,0.000040,0.000172,0.001019,0.000028,0.122986,0.001110,0.073792,0.075178,0.026953,0.040844,0.004967,0.036118,0.000199,1.671648,0.166574,0.320018,0.149218,0.154307,0.129216,0.150881,0.127299,0.111319,0.128993,0.139971,0.120311,0.127234,0.000201,0.000024,0.014028,0.000134,0.013698,0.000134,0.050711,0.000014,0.000051,0.000227,0.001114,0.000033,0.014110,Shuffling
0.012636,0.033875,2.845553,0.104333,0.173527,0.061261,0.015974,0.004031,-26.677433,2.118595,0.569756,0.441409,0.205003,0.152290,0.165700,0.135968,0.057462,0.037814,0.031476,0.033382,0.034724,0.001809,0.000232,0.084146,0.000893,0.043425,0.000632,0.248876,0.000098,0.000373,0.001947,0.010553,0.000286,0.074370,0.006639,0.030034,0.167679,0.016552,0.025518,0.033934,0.009952,0.002538,0.752770,0.217201,0.201406,0.143015,0.185491,0.153416,0.125979,0.117472,0.098507,0.089926,0.137797,0.121843,0.169601,0.001972,0.000194,0.059313,0.000827,0.039133,0.000451,0.102281,0.000142,0.000490,0.001990,0.008062,0.000277,0.024865,Shuffling
0.028365,0.012796,2.817460,0.117499,0.169278,0.196290,0.012117,0.016261,-26.637977,2.163864,0.788750,0.397926,0.056227,0.089278,0.179242,0.102102,-0.032579,-0.022551,-0.054047,0.068942,0.060325,0.007240,0.000551,0.100719,0.004344,0.038102,0.003080,0.184972,0.000306,0.001361,0.004850,0.020956,0.000696,0.061913,0.015366,0.013686,0.235441,0.023238,0.021598,0.150762,0.010634,0.021956,1.067757,0.383780,0.196753,0.192422,0.204987,0.223000,0.178223,0.192879,0.184042,0.183800,0.161912,0.158232,0.125861,0.010027,0.000549,0.071809,0.004370,0.030656,0.003182,0.095296,0.000294,0.001508,0.005176,0.021446,0.000648,0.020441,Shuffling
0.025314,0.027978,2.758356,0.116515,0.175820,0.130277,0.014517,0.006715,-29.140065,1.986940,0.506976,0.454860,0.216042,0.207261,0.115915,0.094538,0.023016,0.026696,-0.012067,0.065230,-0.002238,0.002864,0.000425,0.087268,0.001893,0.022970,0.001345,0.281923,0.000265,0.000730,0.002954,0.016690,0.000415,0.084778,0.013578,0.049475,0.210428,0.018412,0.021323,0.087491,0.014204,0.006639,0.929571,0.195837,0.216776,0.164376,0.139115,0.141791,0.098337,0.121188,0.135316,0.130402,0.147800,0.131288,0.126811,0.003332,0.000433,0.066056,0.002450,0.024221,0.001347,0.128418,0.000348,0.000776,0.002391,0.023521,0.000387,0.028193,Shuffling
0.017944,0.032319,2.818189,0.116096,0.179220,0.137055,0.020208,0.011859,-25.989400,2.062217,0.647579,0.426891,0.106645,0.138277,0.150477,0.105893,0.033437,0.062886,-0.013666,0.035404,0.011971,0.003124,0.000556,0.082928,0.002253,0.027995,0.001523,0.273716,0.000181,0.000727,0.003038,0.012254,0.000419,0.082991,0.013253,0.031453,0.143214,0.022230,0.026331,0.132619,0.015576,0.021266,0.947963,0.264892,0.227464,0.164469,0.210205,0.148349,0.131270,0.145706,0.116912,0.142612,0.114615,0.107693,0.114426,0.002627,0.000605,0.071044,0.002430,0.028861,0.001519,0.115096,0.000179,0.000832,0.002640,0.011686,0.000451,0.025664,Shuffling
0.036298,0.018652,2.894224,0.131313,0.165958,0.331563,0.007346,0.040432,-25.509881,1.645577,0.595881,0.518698,0.104288,0.179809,0.055570,0.037352,0.009728,0.018172,-0.024620,0.103273,0.060925,0.003646,0.000766,0.075368,0.003574,0.031905,0.002510,0.216237,0.000458,0.001449,0.004309,0.022496,0.000826,0.064687,0.017737,0.019881,0.148897,0.016325,0.017750,0.247391,0.005336,0.055953,1.355784,0.314721,0.260027,0.248662,0.188501,0.137233,0.157709,0.141156,0.188612,0.148746,0.176953,0.122533,0.150256,0.003904,0.000664,0.056472,0.004612,0.021139,0.002113,0.104380,0.000363,0.001444,0.003706,0.017476,0.000638,0.024790,Shuffling
0.022476,0.035875,2.819353,0.116709,0.175558,0.158103,0.015183,0.011621,-27.077645,2.057343,0.733486,0.456564,0.172634,-0.017587,0.109206,0.142084,0.049393,0.089652,0.017819,0.030169,0.003787,0.005691,0.000605,0.064636,0.003276,0.030947,0.002485,0.251990,0.000243,0.001294,0.004887,0.019653,0.000955,0.074244,0.015422,0.059741,0.305632,0.020092,0.028489,0.132362,0.011885,0.014792,2.273700,0.350839,0.358347,0.187761,0.178139,0.192131,0.145683,0.160966,0.152687,0.164223,0.187787,0.162695,0.152254,0.007045,0.000579,0.057537,0.003778,0.027991,0.003126,0.114198,0.000253,0.001513,0.006055,0.017518,0.001658,0.026295,Shuffling
0.037383,0.026087,2.680495,0.126618,0.174886,0.290059,0.013311,0.041774,-27.634604,2.190638,0.887086,0.540532,0.116802,-0.026918,0.013513,0.040651,-0.025592,0.018841,-0.017876,-0.037363,-0.013251,0.007108,0.000662,0.066452,0.007215,0.035022,0.005135,0.190260,0.000323,0.001916,0.006199,0.029310,0.000880,0.059323,0.025508,0.026145,0.455118,0.027384,0.028304,0.274488,0.011386,0.061230,1.374075,0.434889,0.301220,0.263647,0.186825,0.185238,0.189390,0.197265,0.138219,0.184239,0.153328,0.122580,0.102606,0.007883,0.000503,0.057087,0.009284,0.025077,0.007130,0.102723,0.000325,0.002156,0.005384,0.032032,0.000745,0.024856,Shuffling
