@RELATION knnmodelTrainings_DB12
@ATTRIBUTE features1 NUMERIC
@ATTRIBUTE features2 NUMERIC
@ATTRIBUTE features3 NUMERIC
@ATTRIBUTE features4 NUMERIC
@ATTRIBUTE features5 NUMERIC
@ATTRIBUTE features6 NUMERIC
@ATTRIBUTE features7 NUMERIC
@ATTRIBUTE features8 NUMERIC
@ATTRIBUTE features9 NUMERIC
@ATTRIBUTE features10 NUMERIC
@ATTRIBUTE features11 NUMERIC
@ATTRIBUTE features12 NUMERIC
@ATTRIBUTE features13 NUMERIC
@ATTRIBUTE features14 NUMERIC
@ATTRIBUTE features15 NUMERIC
@ATTRIBUTE features16 NUMERIC
@ATTRIBUTE features17 NUMERIC
@ATTRIBUTE features18 NUMERIC
@ATTRIBUTE features19 NUMERIC
@ATTRIBUTE features20 NUMERIC
@ATTRIBUTE features21 NUMERIC
@ATTRIBUTE features22 NUMERIC
@ATTRIBUTE features23 NUMERIC
@ATTRIBUTE features24 NUMERIC
@ATTRIBUTE features25 NUMERIC
@ATTRIBUTE features26 NUMERIC
@ATTRIBUTE features27 NUMERIC
@ATTRIBUTE features28 NUMERIC
@ATTRIBUTE features29 NUMERIC
@ATTRIBUTE features30 NUMERIC
@ATTRIBUTE features31 NUMERIC
@ATTRIBUTE features32 NUMERIC
@ATTRIBUTE features33 NUMERIC
@ATTRIBUTE features34 NUMERIC
@ATTRIBUTE features35 NUMERIC
@ATTRIBUTE features36 NUMERIC
@ATTRIBUTE features37 NUMERIC
@ATTRIBUTE features38 NUMERIC
@ATTRIBUTE features39 NUMERIC
@ATTRIBUTE features40 NUMERIC
@ATTRIBUTE features41 NUMERIC
@ATTRIBUTE features42 NUMERIC
@ATTRIBUTE features43 NUMERIC
@ATTRIBUTE features44 NUMERIC
@ATTRIBUTE features45 NUMERIC
@ATTRIBUTE features46 NUMERIC
@ATTRIBUTE features47 NUMERIC
@ATTRIBUTE features48 NUMERIC
@ATTRIBUTE features49 NUMERIC
@ATTRIBUTE features50 NUMERIC
@ATTRIBUTE features51 NUMERIC
@ATTRIBUTE features52 NUMERIC
@ATTRIBUTE features53 NUMERIC
@ATTRIBUTE features54 NUMERIC
@ATTRIBUTE features55 NUMERIC
@ATTRIBUTE features56 NUMERIC
@ATTRIBUTE features57 NUMERIC
@ATTRIBUTE features58 NUMERIC
@ATTRIBUTE features59 NUMERIC
@ATTRIBUTE features60 NUMERIC
@ATTRIBUTE features61 NUMERIC
@ATTRIBUTE features62 NUMERIC
@ATTRIBUTE features63 NUMERIC
@ATTRIBUTE features64 NUMERIC
@ATTRIBUTE features65 NUMERIC
@ATTRIBUTE features66 NUMERIC
@ATTRIBUTE features67 NUMERIC
@ATTRIBUTE features68 NUMERIC
@ATTRIBUTE class {Calling,Environment,Silence,Shuffling}

@DATA
0.041785,0.055420,2.824708,0.136102,0.176186,0.236572,0.008595,0.015512,-23.356063,1.691715,0.261819,0.361717,0.153732,0.205850,0.119731,0.140322,0.097128,0.072027,0.061836,0.051594,0.061851,0.002310,0.000718,0.086746,0.002017,0.052220,0.001703,0.172887,0.000502,0.001267,0.003332,0.018037,0.000970,0.059166,0.013182,0.024187,0.232424,0.013327,0.017200,0.091507,0.005850,0.012302,0.220131,0.160658,0.145515,0.148101,0.135990,0.145217,0.147758,0.159229,0.120912,0.147295,0.156174,0.127257,0.119973,0.001549,0.000482,0.072581,0.001437,0.033256,0.001365,0.088648,0.000402,0.000980,0.002248,0.017796,0.000679,0.017318,Silence
0.037811,0.050416,2.828646,0.134658,0.174839,0.222577,0.010267,0.013445,-23.635310,1.703304,0.250611,0.319743,0.124228,0.175661,0.115056,0.121298,0.062810,0.079530,0.058913,0.033122,0.058376,0.002789,0.000840,0.067961,0.002557,0.056448,0.001614,0.182723,0.000522,0.001284,0.002768,0.015024,0.000990,0.059369,0.015379,0.024949,0.230288,0.014494,0.020558,0.099988,0.008281,0.012631,0.288831,0.196655,0.152637,0.156191,0.143237,0.146545,0.147943,0.145027,0.135259,0.140456,0.131334,0.141269,0.136612,0.002983,0.000635,0.051133,0.002394,0.041711,0.001400,0.106239,0.000419,0.001156,0.002715,0.013137,0.000848,0.021358,Silence
0.043316,0.056966,2.830213,0.135300,0.171821,0.246980,0.011115,0.016510,-23.419596,1.630708,0.229559,0.316632,0.135544,0.171488,0.081654,0.131548,0.078965,0.093058,0.091026,0.071632,0.069687,0.002614,0.000814,0.076606,0.002054,0.060072,0.002255,0.163958,0.000537,0.001024,0.003194,0.012957,0.000919,0.055923,0.016734,0.035443,0.229430,0.014072,0.017827,0.111339,0.009547,0.016359,0.222733,0.175848,0.160987,0.148934,0.125762,0.156435,0.131071,0.137962,0.148392,0.147691,0.129953,0.138154,0.143123,0.002035,0.000622,0.057959,0.001677,0.042274,0.003074,0.096924,0.000565,0.000999,0.003137,0.011268,0.000812,0.020295,Silence
0.041925,0.020038,2.837395,0.134572,0.172346,0.246094,0.009975,0.016948,-24.968408,1.736336,0.262749,0.326271,0.138709,0.162718,0.061066,0.104630,0.039332,0.071827,0.090115,0.080064,0.086442,0.002816,0.000769,0.068935,0.002485,0.053963,0.001959,0.184654,0.000516,0.001516,0.003448,0.015756,0.000895,0.059243,0.016622,0.018247,0.249555,0.013053,0.019078,0.117370,0.006982,0.017107,0.354559,0.209838,0.157742,0.151346,0.140947,0.122310,0.111971,0.150715,0.139536,0.118562,0.128805,0.108703,0.103672,0.002460,0.000589,0.049282,0.002308,0.041655,0.001634,0.098857,0.000482,0.001189,0.002687,0.016868,0.000918,0.019959,Silence
0.047229,0.022573,2.852603,0.138906,0.170050,0.307965,0.009115,0.025759,-24.589496,1.595969,0.243959,0.323991,0.171769,0.184899,0.052418,0.101287,0.053342,0.089505,0.037470,0.048495,0.069541,0.003345,0.000910,0.064340,0.002818,0.051298,0.002049,0.186245,0.000669,0.001441,0.003732,0.016405,0.001213,0.059494,0.018639,0.020306,0.212734,0.013467,0.017793,0.153722,0.007203,0.028274,0.286917,0.183140,0.158505,0.151117,0.115100,0.137616,0.129914,0.131190,0.125667,0.134677,0.107720,0.126132,0.125925,0.002645,0.000720,0.051754,0.002574,0.037697,0.001797,0.106885,0.000648,0.001055,0.003898,0.016792,0.001121,0.022513,Silence
0.044667,0.043422,2.864716,0.135468,0.169680,0.270356,0.009756,0.020123,-23.694522,1.638212,0.238057,0.324502,0.151478,0.166761,0.057851,0.094461,0.062671,0.073934,0.058360,0.068624,0.062017,0.002713,0.000826,0.062875,0.002292,0.058470,0.002020,0.174291,0.000580,0.001506,0.003248,0.016445,0.000965,0.056706,0.017415,0.026007,0.200662,0.010946,0.015865,0.128890,0.007666,0.021174,0.227087,0.167244,0.139507,0.151937,0.147968,0.162649,0.139715,0.129107,0.115734,0.136881,0.133434,0.122418,0.132376,0.002015,0.000651,0.051004,0.001893,0.038761,0.001636,0.100715,0.000667,0.001319,0.002700,0.013132,0.000769,0.021343,Silence
0.039593,0.050314,2.800918,0.138469,0.176644,0.242099,0.011198,0.014882,-23.680921,1.634223,0.241518,0.337477,0.186175,0.178627,0.099188,0.121616,0.061406,0.092119,0.062569,0.045926,0.006850,0.002990,0.000723,0.070996,0.002252,0.052580,0.001813,0.189042,0.000442,0.001328,0.002976,0.017608,0.000931,0.061966,0.016422,0.027023,0.265028,0.011925,0.017375,0.111022,0.008706,0.014629,0.247494,0.206062,0.158497,0.143198,0.137497,0.173197,0.153387,0.150177,0.119899,0.122279,0.121816,0.132551,0.123086,0.003252,0.000621,0.056099,0.001786,0.041419,0.001621,0.107820,0.000370,0.001396,0.002793,0.014671,0.000882,0.021646,Silence
0.037020,0.016108,2.832031,0.133115,0.169620,0.236620,0.010533,0.015169,-25.331925,1.614658,0.243476,0.350466,0.142965,0.146792,0.084068,0.140503,0.092829,0.063248,0.061988,0.078705,0.093775,0.002374,0.000705,0.077127,0.001804,0.047343,0.001736,0.201417,0.000398,0.001153,0.003251,0.016938,0.000895,0.065063,0.015685,0.011441,0.222063,0.013268,0.015181,0.108502,0.006492,0.015431,0.274788,0.192130,0.128690,0.177909,0.136044,0.144984,0.132531,0.149278,0.164286,0.129334,0.144417,0.145592,0.149307,0.001567,0.000528,0.069628,0.001450,0.037277,0.001375,0.101939,0.000348,0.001114,0.002721,0.012490,0.000851,0.019904,Silence
0.036782,0.015731,2.863293,0.134655,0.172895,0.231017,0.011082,0.014222,-25.309357,1.635391,0.259381,0.347647,0.138158,0.167573,0.090475,0.141688,0.097820,0.085021,0.075915,0.103018,0.078886,0.002811,0.000748,0.064743,0.001593,0.057432,0.001741,0.177812,0.000414,0.001275,0.003059,0.019992,0.000854,0.058850,0.018823,0.010763,0.209548,0.015791,0.019116,0.109107,0.007504,0.013309,0.295623,0.231247,0.137102,0.154965,0.131703,0.129678,0.131217,0.157687,0.162410,0.130158,0.140704,0.125681,0.140388,0.002414,0.000576,0.061652,0.001136,0.042866,0.001667,0.099847,0.000381,0.001193,0.002945,0.019525,0.000831,0.020084,Silence
0.038990,0.041260,2.844054,0.135027,0.175887,0.228674,0.010509,0.016198,-24.152561,1.708229,0.287618,0.318586,0.147930,0.163973,0.104696,0.106519,0.046437,0.064233,0.073315,0.057866,0.066608,0.003011,0.000608,0.055510,0.002564,0.067112,0.001903,0.162013,0.000521,0.001088,0.002714,0.017421,0.000890,0.055015,0.018586,0.027909,0.207826,0.013948,0.019087,0.119502,0.008188,0.017021,0.331838,0.218602,0.126620,0.160955,0.126575,0.145670,0.154373,0.135194,0.145029,0.135676,0.139365,0.145717,0.120685,0.002999,0.000489,0.052160,0.002892,0.040307,0.001780,0.104754,0.000479,0.000903,0.002555,0.019281,0.000930,0.021516,Silence
0.037812,0.068266,2.757751,0.131840,0.172402,0.217752,0.009000,0.014927,-23.415453,1.692093,0.199242,0.319314,0.195521,0.191415,0.111860,0.125979,0.059124,0.104328,0.056082,0.021096,0.075017,0.002118,0.000685,0.060526,0.002053,0.062994,0.001470,0.179981,0.000354,0.001163,0.002699,0.013468,0.000834,0.058095,0.013741,0.028172,0.140710,0.013216,0.016299,0.102471,0.004507,0.017118,0.198521,0.192084,0.134422,0.145694,0.138003,0.143050,0.141939,0.136350,0.115086,0.119991,0.119964,0.126394,0.123448,0.001513,0.000560,0.042963,0.002001,0.035163,0.001376,0.093203,0.000241,0.001234,0.002096,0.014028,0.000686,0.019061,Silence
0.040759,0.039609,2.821681,0.133599,0.171343,0.232847,0.008679,0.014050,-23.942598,1.669224,0.253382,0.305822,0.150794,0.147478,0.079397,0.140660,0.043467,0.068061,0.085453,0.067937,0.065869,0.002534,0.000655,0.070555,0.001650,0.062833,0.001763,0.157583,0.000419,0.001187,0.002928,0.021092,0.000952,0.055524,0.014258,0.022675,0.212694,0.010742,0.013230,0.102766,0.005149,0.013303,0.224061,0.168280,0.145625,0.149470,0.136737,0.154370,0.156863,0.112993,0.142592,0.137446,0.155852,0.122520,0.114024,0.002264,0.000417,0.064398,0.001234,0.039644,0.002029,0.091167,0.000300,0.000948,0.002371,0.024787,0.000848,0.017965,Silence
0.047987,0.018081,2.856106,0.134675,0.167178,0.284861,0.008514,0.023094,-24.779400,1.671339,0.292420,0.355194,0.154807,0.154377,0.128471,0.155686,0.091203,0.084783,0.134563,0.076549,0.086582,0.003206,0.000771,0.058087,0.001788,0.045732,0.001840,0.188007,0.000792,0.001184,0.003561,0.032559,0.001548,0.058476,0.012932,0.009560,0.165850,0.011954,0.013225,0.081475,0.006246,0.010673,0.162586,0.147113,0.129674,0.107869,0.111614,0.115198,0.104630,0.100917,0.094880,0.107879,0.102649,0.098657,0.078844,0.002143,0.000562,0.042348,0.002133,0.029177,0.001047,0.070812,0.000429,0.000720,0.002136,0.011838,0.000472,0.014621,Silence
0.026559,0.011525,2.984578,0.100257,0.165215,0.067787,0.020798,0.028627,-26.073782,2.256295,-0.775037,0.228814,0.581586,0.133842,-0.085603,0.066045,0.117748,0.156622,0.204780,0.116927,-0.029778,0.003968,0.000782,0.051159,0.003794,0.044636,0.003198,0.141112,0.005511,0.006034,0.006913,0.015604,0.002295,0.043582,0.009363,0.007711,0.199868,0.019677,0.029257,0.030676,0.020718,0.010284,0.526535,0.435570,0.468997,0.357606,0.295809,0.385064,0.311267,0.409005,0.189784,0.380450,0.180583,0.197304,0.165029,0.004401,0.000674,0.032330,0.005287,0.033330,0.004144,0.070554,0.010534,0.008367,0.007233,0.010740,0.002770,0.016789,Shuffling
0.027548,0.050477,3.088030,0.093422,0.157908,0.046100,0.014556,0.033409,-24.184187,2.085829,-1.165065,0.418248,0.823162,0.017256,-0.573475,-0.211039,0.253248,0.033164,-0.131475,0.108043,0.108944,0.006099,0.007558,0.030832,0.004400,0.050607,0.002317,0.106563,0.001567,0.002852,0.007184,0.010761,0.008500,0.036738,0.006933,0.023412,0.168335,0.018710,0.031129,0.018138,0.008812,0.009018,0.528278,0.371299,0.444740,0.230215,0.248552,0.266454,0.201718,0.249543,0.195579,0.255730,0.243726,0.194898,0.155576,0.009798,0.014805,0.032945,0.003819,0.033541,0.001994,0.076001,0.003155,0.002602,0.010436,0.009523,0.013625,0.017314,Shuffling
0.026248,0.006042,2.871645,0.102075,0.164797,0.094768,0.014547,0.023208,-26.596489,2.274722,-0.393865,0.462636,-0.032996,-0.078281,-0.283058,-0.069542,0.142569,0.123036,0.170833,0.114253,0.051434,0.004132,0.001577,0.049129,0.003909,0.062391,0.006664,0.132292,0.001574,0.007454,0.007292,0.014418,0.002784,0.043880,0.011491,0.006889,0.347469,0.017154,0.023265,0.064165,0.012728,0.016878,0.638693,0.462715,0.342556,0.212114,0.214822,0.163173,0.264503,0.221849,0.183192,0.159089,0.160697,0.140402,0.159792,0.003548,0.001418,0.037047,0.004802,0.033555,0.008498,0.077102,0.002188,0.009068,0.008122,0.014547,0.003246,0.016884,Shuffling
0.023265,0.006791,2.710622,0.109917,0.173232,0.079125,0.013150,0.014111,-27.089435,2.108918,-0.158625,0.472579,0.283262,0.017288,-0.138681,0.095873,0.210282,0.018458,-0.025164,0.193883,0.047604,0.002903,0.001399,0.104988,0.002227,0.040663,0.002982,0.202721,0.000952,0.001783,0.003696,0.007212,0.001798,0.064431,0.007123,0.004426,0.222645,0.018180,0.028657,0.021841,0.009782,0.008492,0.892081,0.354567,0.308830,0.154797,0.169806,0.186385,0.177162,0.157710,0.186307,0.216344,0.134986,0.096134,0.104116,0.003473,0.001326,0.030924,0.002630,0.032353,0.004285,0.072417,0.001752,0.002870,0.003362,0.004151,0.002584,0.015596,Shuffling
0.022351,0.005912,2.855722,0.092906,0.155447,0.066277,0.020861,0.020855,-27.439909,2.492865,-0.463069,0.126238,0.330528,0.082694,-0.253863,-0.093004,0.153623,0.159974,0.098783,0.162237,0.012855,0.004246,0.002077,0.050674,0.003635,0.060713,0.004323,0.138955,0.002546,0.005874,0.006199,0.012651,0.007583,0.046964,0.008834,0.006268,0.354918,0.022260,0.026931,0.052460,0.016509,0.011497,1.008255,0.640039,0.454756,0.304159,0.393664,0.376161,0.249471,0.208243,0.295444,0.236108,0.248022,0.181373,0.187928,0.004709,0.002525,0.033714,0.005058,0.042304,0.006232,0.095857,0.005106,0.008915,0.006258,0.011053,0.014779,0.019589,Shuffling
0.023140,0.061079,2.828735,0.110348,0.173379,0.083275,0.015317,0.017309,-23.776691,1.897144,-0.134987,0.682894,-0.008115,0.053402,-0.061825,0.036994,0.188368,0.032560,0.073223,0.235616,0.110710,0.003479,0.000956,0.064087,0.002037,0.071295,0.002516,0.143158,0.000440,0.002189,0.002727,0.011763,0.001151,0.049321,0.012487,0.037289,0.229943,0.018021,0.029622,0.036490,0.008659,0.019392,0.714917,0.389744,0.400968,0.237054,0.165858,0.199482,0.224780,0.210378,0.268231,0.137387,0.199781,0.144474,0.138599,0.005258,0.000974,0.054554,0.002393,0.036551,0.003452,0.064608,0.000514,0.002146,0.002361,0.015568,0.001355,0.013048,Shuffling
0.012421,0.047958,2.642790,0.107528,0.187846,0.043136,0.024888,0.003092,-25.745885,2.237131,0.350492,0.438615,0.182872,0.123784,0.077800,0.135567,0.069695,0.115362,0.080566,0.076444,0.078235,0.001088,0.000181,0.054956,0.000992,0.086015,0.000925,0.157060,0.000085,0.000438,0.001981,0.007259,0.000231,0.054936,0.007279,0.031887,0.281480,0.021064,0.029218,0.027718,0.023639,0.002427,0.934721,0.336999,0.201920,0.196442,0.161966,0.174590,0.125957,0.118204,0.128917,0.124540,0.152418,0.103940,0.125772,0.000994,0.000174,0.052075,0.001452,0.038400,0.001578,0.084085,0.000065,0.000500,0.002638,0.008224,0.000186,0.015234,Shuffling
0.009653,0.050826,2.613548,0.098468,0.183504,0.035447,0.033966,0.003698,-26.531076,2.459156,0.390999,0.600183,0.280117,0.070406,0.045901,0.221373,0.112770,0.021569,0.109638,0.146793,0.058265,0.001537,0.000225,0.055087,0.001254,0.077093,0.001173,0.170216,0.000070,0.000455,0.002245,0.015160,0.000200,0.059546,0.008892,0.053769,0.396716,0.027698,0.035547,0.029588,0.030720,0.002497,0.999327,0.412571,0.269421,0.199907,0.117157,0.157269,0.142409,0.188979,0.161344,0.141892,0.112797,0.177502,0.137692,0.002149,0.000220,0.058143,0.001396,0.050326,0.001597,0.115745,0.000061,0.000563,0.002938,0.014287,0.000188,0.021908,Shuffling
0.013226,0.014596,2.685059,0.109233,0.188204,0.055320,0.019692,0.005253,-27.563316,2.446850,0.302917,0.323705,-0.050997,-0.003513,-0.006222,0.080494,0.066202,0.175766,0.126149,0.089364,0.067220,0.001764,0.000587,0.123299,0.001187,0.047981,0.002084,0.182359,0.000210,0.001146,0.002263,0.013423,0.000493,0.067343,0.008945,0.022735,0.211475,0.018868,0.024014,0.032985,0.012899,0.003476,1.019546,0.299426,0.232633,0.188955,0.156734,0.162170,0.167540,0.181685,0.158958,0.140208,0.112210,0.116794,0.153035,0.001543,0.000664,0.096452,0.001137,0.035439,0.001941,0.104314,0.000183,0.001118,0.002255,0.014790,0.000360,0.024292,Shuffling
0.020511,0.013856,2.901316,0.095029,0.160437,0.065149,0.027824,0.022187,-26.459399,2.378634,-0.360690,0.519776,0.394798,-0.096015,-0.148490,0.141154,0.133093,0.111396,0.138007,0.065219,-0.029072,0.003157,0.003396,0.056585,0.002878,0.059227,0.002036,0.147021,0.000780,0.002482,0.005553,0.018908,0.002145,0.051635,0.010706,0.013728,0.245915,0.022594,0.028189,0.049250,0.022717,0.017733,0.826194,0.394535,0.574198,0.318536,0.304395,0.268145,0.261046,0.199377,0.252438,0.201682,0.192098,0.214526,0.136899,0.002604,0.008308,0.050412,0.002804,0.046237,0.002324,0.096005,0.001586,0.003223,0.005492,0.016507,0.002650,0.018758,Shuffling
0.026757,0.035672,2.851617,0.103200,0.167079,0.076880,0.015982,0.026947,-24.327084,2.146215,-0.711753,0.435510,0.475351,-0.118801,-0.333861,0.153842,0.241527,0.089611,0.123034,0.119497,0.045961,0.003919,0.003681,0.053141,0.002309,0.063732,0.002754,0.141121,0.000804,0.001862,0.004803,0.012175,0.002734,0.047844,0.009218,0.021123,0.228431,0.019777,0.028537,0.042574,0.011611,0.014237,0.665261,0.231680,0.431270,0.308652,0.275731,0.380518,0.272389,0.362846,0.229823,0.177714,0.192662,0.190760,0.145896,0.003168,0.004668,0.042900,0.001792,0.037035,0.002556,0.095841,0.001422,0.002454,0.005146,0.009492,0.002622,0.020729,Shuffling
0.025189,0.009511,2.721916,0.090332,0.157260,0.055077,0.015612,0.028189,-26.973138,2.301946,-0.476154,0.859587,0.531418,-0.191291,-0.393554,0.125300,0.207541,-0.010528,0.098397,0.121191,-0.009977,0.008098,0.003325,0.049895,0.006262,0.063014,0.003808,0.114425,0.000595,0.002970,0.003918,0.017829,0.003096,0.040381,0.011344,0.015013,0.443989,0.019816,0.024906,0.038191,0.008132,0.016205,0.745239,0.698953,0.558097,0.419708,0.305787,0.306348,0.323928,0.292880,0.318419,0.193878,0.259463,0.141470,0.180366,0.009635,0.006003,0.038377,0.006078,0.039363,0.003860,0.066461,0.001243,0.005065,0.003195,0.013943,0.004247,0.013036,Shuffling
0.023934,0.009150,2.793094,0.096712,0.167586,0.059826,0.014307,0.027201,-26.780935,2.440405,-0.471438,0.759169,0.586401,-0.108999,-0.380808,0.063429,0.171183,-0.069421,0.027181,0.085321,-0.025553,0.008004,0.004137,0.042138,0.008108,0.055061,0.004222,0.139913,0.000797,0.002439,0.005611,0.019560,0.003361,0.043441,0.009206,0.011723,0.460827,0.025385,0.029954,0.039516,0.005292,0.014771,0.807519,0.644651,0.568293,0.243505,0.278764,0.287949,0.224664,0.188198,0.254522,0.243844,0.207940,0.121136,0.159854,0.010593,0.005559,0.027113,0.007180,0.023824,0.004576,0.074372,0.001137,0.001768,0.003220,0.015005,0.007165,0.015386,Shuffling
0.030072,0.008454,2.825212,0.098060,0.151877,0.092636,0.013458,0.032113,-27.605525,2.009794,-0.708765,0.710184,0.458197,-0.358267,-0.074394,0.365269,0.264221,0.197797,0.206101,-0.065418,-0.095840,0.005449,0.002245,0.076692,0.003869,0.053943,0.003827,0.124639,0.000409,0.001748,0.004514,0.026094,0.002603,0.046172,0.009007,0.023160,0.349034,0.025072,0.028352,0.064507,0.008361,0.018521,1.107522,0.674925,0.491750,0.398225,0.223184,0.420203,0.307438,0.358329,0.185447,0.229603,0.174249,0.227559,0.144506,0.009502,0.002621,0.074990,0.004058,0.031904,0.004250,0.057987,0.000431,0.001473,0.004854,0.025636,0.003487,0.013708,Shuffling
0.030842,0.006845,2.913124,0.093281,0.145220,0.068726,0.013439,0.030399,-27.458758,1.780178,-0.973959,0.633952,0.702404,-0.108944,-0.377033,0.190014,0.433726,0.185220,0.033923,-0.033967,-0.055501,0.006301,0.006260,0.050482,0.002727,0.048049,0.001210,0.116071,0.000365,0.001303,0.003987,0.018726,0.011402,0.037798,0.006740,0.010334,0.229940,0.015127,0.023017,0.013411,0.006800,0.016406,0.953712,0.348717,0.600268,0.200237,0.310530,0.395036,0.230202,0.342887,0.189185,0.198907,0.127861,0.186837,0.167928,0.006185,0.009336,0.029748,0.003000,0.027355,0.001071,0.052424,0.000366,0.000987,0.004164,0.014214,0.012819,0.010253,Shuffling
0.018429,0.014424,2.725900,0.104248,0.177934,0.057752,0.015379,0.015245,-26.745428,2.385373,-0.197535,0.194265,0.368166,0.234443,-0.009290,-0.020753,0.084044,0.168510,0.202226,0.207498,0.086533,0.002166,0.000678,0.068575,0.001819,0.057550,0.001748,0.168061,0.001557,0.002325,0.003116,0.014231,0.001858,0.055156,0.008383,0.017541,0.311917,0.016110,0.018857,0.029308,0.010516,0.008047,0.621658,0.367794,0.343359,0.237534,0.234472,0.252227,0.203200,0.187198,0.197856,0.180994,0.138010,0.165296,0.134428,0.002151,0.000599,0.059240,0.001700,0.032945,0.002187,0.066283,0.002474,0.002684,0.002049,0.014873,0.002751,0.009686,Shuffling
0.017295,0.088257,2.833740,0.109055,0.175465,0.070341,0.022728,0.006338,-24.144056,2.135937,0.053031,0.325688,0.093534,0.011700,0.033420,0.038396,0.058265,0.133773,0.153802,0.079532,0.029501,0.001820,0.000386,0.065482,0.001304,0.079694,0.001335,0.152666,0.000348,0.001749,0.001770,0.007238,0.000632,0.057215,0.010556,0.068307,0.212523,0.019216,0.027782,0.042165,0.016992,0.007067,0.485417,0.264777,0.263453,0.158183,0.280157,0.213676,0.147326,0.191369,0.138777,0.206406,0.156422,0.116225,0.135377,0.002713,0.000396,0.067136,0.001326,0.045529,0.001475,0.104690,0.000616,0.003008,0.001375,0.006292,0.001037,0.017887,Shuffling
